"","20190107_08_T05F_env","20190107_20_T08F_env","20190111_30_T03F_env","20190111_36_T01F_env","20190114_58_T02F_env","20190114_62_T07F_env","20190117_70_T04F_env","20190117_74_T06F_env","160618_SM_A47RW_38","160829_SM_9ZE92_260","160909_SM_9HYY2_282","160914_SM_6ZT44_382","160915_SM_9ZJIM_292","160921_SM_7ED8Q_459","160923_SM_6WVAO_405","160923_SM_7B7LL_404","160925_SM_7FK6O_412","161012_SM_7CP8G_523","161012_SM_7I21H_613","20190107_06_S08F_env","20190107_12_S06F_env","20190107_14_S04F_env","20190111_32_S05F_env","20190111_34_S11F_env","20190111_40_S03F_env","20190114_56_S02F_env","20190117_72_S09F_env","20190117_80_S07F_env","20190117_86_S10F_env","P18a_CD","P19_CD","P20_CD","P21_CD","P22_CD","P23_CD","P24_CD","P25_CD","P26_CD","P27_CD","P28_CD_IBS","P30_UCr","P31_UCr","P32_Ucr","P33_Ucr","P34_UCr","P35_UCa","P37_UCa","P38_UCa","P39_UCa","P40_UCa","P41_UCa","P42_UCa","UC1","UC11","UC15","UC2","UC23F","UC4","UC5","UC6","UC8","UC9","P02_C","P03_C","P04_C","P05_C","P06a_C","P07a_C","P08_C","P10_C","P13_C","P14_C","P15_C","P16_C","P17_C","Seq85784","Seq85785","Seq85789","Seq86293","Seq86296","Seq86298","Seq86299","Seq86304","Seq86305","Seq86307","Seq86315","Seq86317","H1","H2","H3","H4","H5","H6","H7","H8","160524_SM_A8GT9_17","160618_SM_A77V5_63","160622_SM_7LLEE_121","160624_SM_7DN4P_142","160825_SM_7I1HW_216","160825_SM_7I21P_220","160829_SM_76CCD_221","160831_SM_9HL6A_274","160909_SM_61N7X_343","160909_SM_63ZAL_344","160909_SM_689VN_335","160909_SM_6AXJS_330","160909_SM_9U279_298","160911_SM_61NJD_346","160911_SM_65GXO_340","160912_SM_5QVZJ_354","160914_SM_5ZNHU_329","160915_SM_61U3X_352","160916_SM_62ART_337","160916_SM_689O9_342","160916_SM_6KUDE_363","160916_SM_71T49_392","160916_SM_71T4H_391","160919_SM_6J3OJ_351","160920_SM_6XRKK_454","160921_SM_6ZEWI_414","160921_SM_7GCI5_446","160923_SM_6XTTJ_427","160923_SM_71T47_393","160928_SM_7BCZJ_397","160930_SM_6SSN7_440","160930_SM_71T3Q_395","161004_SM_9W3AR_549","161011_SM_5QVZH_531","161011_SM_9KOQA_562","161017_SM_69UN3_535","161017_SM_7LSOC_583"
"28",0.000742393655520498,0.000374359260909758,0.000334389867716241,0.000286513907317594,0.000199118284514354,0.000317353869246167,0.000383762130474098,0.000416505555764171,0.000137270209477322,0.00019967267005344,0.000333110042695872,0.000519456823015165,0,0.000406930490760112,0,0,0.000276084438983883,0,0.000239647197207843,0.000478806514088083,0.000615184297457513,0.000539499129254601,0.000252549322908888,0.000225665480262113,0.000302324657726864,0.000301131679332839,0.000100969677615706,5.86063420024803e-05,0.000427574944612361,0,0.00121100063663472,0,0,0.000289057626555898,0,0,0,0,0.000479427971712659,0,0,0,0.000226510069745982,0.000478120312993327,0,0,0,0,0.000282031100229502,0,0,0,0.000197859983940322,0,0.000345430947867104,0.000409457169632782,0.000325916204389932,0.000367865223774427,0.000444244735039434,0,0.000550567219140139,0.000241959906667295,0,0,0.000210461943723566,0,0,0.00115416775859459,0,0,0.000369202909023233,0.000244741517492442,0.000419010272269264,0,0.000215912820347128,0.000295540397650027,0,0,0.000156612923417858,0.000295000797959791,0.000529811187019111,0.000123207846639767,0.000197035560538608,0,0.000197538844120123,0.000130630726465855,0.000916958698127865,0.000393986073098092,0.000967122450903644,0.000267332533707523,0.000790960015349231,0.000305876620989955,0.000435970015884534,0.00036921380625701,0.000118820697385961,0.000118449623782913,0.000279159313356938,0.000352198139140529,0.000684402000010044,0.000517401286805303,0,0,0.000727930772831202,0,0.00039091308547173,0.000466208369565803,0.000268280313993723,0,0.000198644893287078,0,0,0.000490129731882213,0,0.000852437719556708,0.000388008992696675,0,0,0,0.00131532980680298,0,0.000426081117750063,0,0,0.000280710535013551,0.00069122603478988,0.000486152623088294,0,0.000132909017516052,0.000215283132622083,0,0,0
"32",0.00290400838908673,0.00922925514468275,0.0418904800626077,0.0189352575575245,0.0310236224414018,0.00752031499862358,0.0184965047307868,0.0131390236554993,0.0174919247661265,0.013698751379387,0.00508096579895501,0.013340123500633,0.00657149803304938,0.0146983089629303,0.0110093908722489,0.0187635273125309,0.0132632281143615,0.00713373138975821,0.0140570580904063,0.00222886304337574,0.00196854680935893,0.000220795261306421,0.00619804140542398,0.0114298925132534,0.00736123610617508,0.00278042804553706,0.000265668635891195,0,0.000885603176177379,0,0,0.000217692225739719,0.00270152784785795,0.000304048435972973,0.00936170373961944,0.00236640900764949,0.00553747437085881,0.00731521168139146,0.00225777240254476,0.00799005219712595,0.00314022821309048,0.00610103884124133,0.0135093967617937,0.00376273612880364,0.0208371590705896,0.00246711824753412,0.0185282298864468,0.0022840820538064,0.00214569450514756,0.00684111191552125,0.00525359218022931,0.00718743169124371,0.00380205150501661,0,0.00509442614634072,0.0183789604063418,0.00329456289231259,0.00680142945836733,0.00534183266507715,0.000313909790241662,0.00595727722675406,0.00197367603304623,0.0139854523635405,0.0334488294365185,0.00903663711444318,0.0106117780416823,0.0202024321246485,0.00529078571435734,0.00510529252581648,0.0104260279656707,0.0134871766520938,0.0225114052575693,0.00971753616153901,0.0106168556466126,0.000444841294325304,0.0112773227135253,0.00670135232704496,0.00316703385003967,0.00619557724637019,0.00219058615658318,0.00433612300938474,0.00868359100179229,0.0141060915554832,0.00897072626966838,0.00193256449278655,0.0156541604135669,0.000393757724946831,0.0076049574817089,0.0177568498257528,0.00470096974719493,0.00422871152141303,0.00334984207594332,0.0168436564725491,0.0174579584205737,0.0146644496358817,0.000332599873558228,0.00311971722031743,0.0274480181566179,0.00127642535698853,0.0184626829386513,0.000287768112569403,0.000665024571905198,0.00122217623108511,0.002963325478521,0.000668962104936467,0.000923500636880913,0.00220778987548493,0.0022935055790164,0.00489493085756424,0.00211100700233055,0.00877242314530398,0.00755066540796898,0.00424669316544218,0.00526526678935621,0.0179819053437431,0.00301407730888416,0.0155683683644069,0.00164120351669467,0.00055837286467,0.00184094177163973,0.00720119949743984,0.00094364867743921,0.00510354531377867,0.00125144561264608,0.0083285373981279,0.0180780100734681,0.00120877978826791,0.0169103670886372,0.0103422361790097,0.000356490161617317,0.00150011327310538,0.00746359112885534
"34",0.00639659226884547,0.0076007031194099,0.00944161283294012,0.0040191762130231,0.00457430698823702,0.0115332461790452,0.00527991754443285,0.0174503003404715,0.0179167322116625,0.0212834987801177,0.0141521040595129,0.0108458107711832,0.00850324808076365,0.0144484331611874,0.00130237555098685,0.00485819367353198,0.0109747756676437,0.00289023383881861,0.0106008912614807,0.015205345344401,0.00615587252129416,0.00279559163334548,0.0109637664658785,0.00446904459725284,0.0147785858857998,0.00275237904258524,0.000239695575848257,0.00334363699613078,0.00905396383082184,0.000482154538399286,0.00273607667212751,0.00142016778572964,0.0118938386937344,0.00498294918961576,0.00804669694549854,0.00775514739961632,0.00681874479168939,0.00610050683998387,0.0116042540081546,0.0127147127749467,0.00219663910063448,0.00137229242456282,0.00926899148341207,0.00473802848608379,0.00792778065649565,0.000419177690078036,0.00576260717430857,0.00110242220664743,0.0096188942387553,0.00368921010930433,0.00399730012739354,0.00645773623898684,0.00823542261855259,8.16693011133002e-05,0.0127664510288844,0.00622294859655097,0.00881603211673595,0.00891120853130584,0.00776893992199982,0.00140572472552202,0.010378396363459,0.00428812212975841,0.0143757854137288,0.0132062068357887,0.0133883219859358,0.0144665845736015,0.0158927816509767,0.0223532909300385,0.0239140853546671,0.0128770520218565,0.0253239573860546,0.00734189383871387,0.0211582550657341,0.0281695840870661,0.0262493309561197,0.00661115750991867,0.00162631057993202,0.00335860322518013,0.00893329414347554,0.0106867701417373,0.00774025986074196,0.00848870264716265,0.0091877256942996,0.0175283597886582,0.00175845469913704,0.0109806334682339,0.00207648875674841,0.011609488293111,0.0104943856039849,0.0116232078253666,0.0162542135860089,0.01402309522888,0.00991040824380823,0.0111706991161973,0.00831274735958782,0.00154619637208004,0.00617096839300527,0.0132704714752389,0.00493959950248555,0.0113429405911869,0.00391557686976665,0.00794798723575525,0.00425813446337233,0.0016491489229056,0.013763729085407,0.00930579030577211,0.0058408697905438,0.00149404928428956,0.0093135819087515,0.000975418257947878,0.00366767266980201,0.0173299669205135,0.00248430714900207,0.0136729677253427,0.0124002108430926,0.00100467108125571,0.0102915965995101,0.00212992828505659,0.00511695778940113,0.00298530133919691,0.0085876459911362,0.00216384325210762,0.00592306351592826,0.00307492962082523,0.0121947933255658,0.0066646171426527,0.00219578747014876,0.00868347410750484,0.00180798108404729,0.00109095686633378,0.00773595336080895,0.00190785805725305
"35",0.00726463313403329,0.0153275105657776,0.0106809049328949,0.00660898479322249,0.00310524318141394,0.00652924906480406,0.00828462620073975,0.0151430024763291,0.0168413028387584,0.0132695016335142,0.00663068591806334,0.00775084012402455,0.00639659012690009,0.0159269105902448,0.00178487732521338,0.00815683113966192,0.0103745874748967,0.00393446724712648,0.0072908638488106,0.0113497721908937,0.00429396300748686,0.00628205082524331,0.016640202429987,0.00412345916436819,0.00805912250659139,0.00414575211324195,0.000258456078556178,0.00556662175301887,0.0127097814771569,0.00756757658140231,0.0030018335839385,0.00849269626521451,0.00882708501944083,0.00822105203086198,0.00290344643072211,0.0018746895423682,0.0050927210675801,0.0125819649699479,0.00771528611528003,0.0255957140040285,0.0135935473183135,0.00297531672951431,0.00685031298810294,0.00444465583156277,0.00231027495990565,0.00233416557528898,0.00290463746611571,0.00124359508330901,0.0216350797490501,0.00969401349149697,0.00678980550637208,0.016424534579168,0.0103910917458427,9.59740566722971e-05,0.0121405117162514,0.00638791259253612,0.011529308695993,0.0143863168462353,0.00450986623217305,0.0101935994342133,0.00988051940272049,0.00345348285193518,0.015865271251054,0.0106735798391703,0.015756329930162,0.0169400885750703,0.0126991283700627,0.0110037135867211,0.0222288087975079,0.0177370086453243,0.0182208218902968,0.0044514494997848,0.0127903699744563,0.0109270404554185,0.0150247949209396,0.00182739911197161,0.00557750714566982,0.0017548655291194,0.00885468723523513,0.0164269458552818,0.00911494974129537,0.0108863233232388,0.0060042675653691,0.0189742613323127,0.00681459858109214,0.0133724956108968,0.00109312052510632,0.0102428745129264,0.00977079003038988,0.00869379102989976,0.010207031645189,0.0162474725290002,0.00901330736499684,0.0145604961492752,0.0120388850011352,0.00738285176589562,0.00709234287375658,0.0190737990763623,0.0110966539852264,0.0178397687797304,0.0110208481875741,0.0134469297973294,0.00428319043232218,0.0010779801617882,0.0270276938729014,0.00652184782743704,0.0067646200201497,0.00280792055381741,0.00713404540688087,0.0017940925088849,0.00425946241209111,0.0130839660308645,0.00108805518510122,0.00881720419720626,0.0129927865089458,0.00207098922579011,0.016664912031981,0.00286385819613087,0.00205669372128619,0.00340864024184747,0.0194225938993761,0.00266758957819952,0.00286433250666208,0.00876039355417915,0.0245258221078567,0.00788443222252532,0.00492349550284043,0.0126871320688314,0.00102452772108685,0.00492662716291142,0.0123539063948929,0.00256997882397144
"36",0.00244805703441214,0.000726024029631548,0.00171203887050407,0.00116207227569386,7.13175330594274e-05,0,0.000114120773652863,0.0013996096994661,0,0,0,0,0,0,0.00452064637488501,0,0.00020031974155576,0,0.00132415759639344,0.00155042758504413,0,8.93501963807305e-05,0.00150495954373692,0.000587212268235332,0.00271677164923913,0.000591009539427614,0,0.00114388735139654,0.00259725643452113,0,0,0,0.000606779766052093,0.00407143426936711,0.00154551408379059,0.00934326721611001,0.00233216212869986,0.00144482507678162,0.000166588476501632,0,0.00292941947671459,0,0,0,0,0.000550918438080214,0,0.000531646820740446,0.000361771347404312,0.00130325096317147,0.00435542664563995,0.000371971580528503,0,3.138406565789e-05,0.000897524738482091,0.00110187855081459,0.000589738110531625,0,0.00120375165844061,0,0.00320609960139242,0.000762450727319228,0.000460543859102693,0.00339725648479809,0.000940723042773253,0.00082884232006255,0.000302643870680565,0.000105890767807405,0,0.000782239467377783,0.0077326147098335,0.0012379191167321,0.00160130747142912,0.000928844671383978,0.000136833508729984,0.000275387080576225,0.00448259375164954,0,0.000507763732184605,0.0011393691440208,0.0023833631177202,0.000292533075514837,0.0011589849567929,0.00119805106213788,0.00014679556890238,0.00165666297569074,0.000101540585470804,0.00260684386344125,0.0012305051638383,0.00182127154732984,0.00115399335590152,0.000921299472258622,0.000543175855206219,0.00148416024013708,0,0.000482074297003197,0.000203007061666146,0,0,0,0,0,0.00406250303498637,0,0,0,0,0,0,0,0,0.00068723127965032,0,0,0,0,0,0,0,0.00115726670009528,0,0.00175224547944575,0.00371591556250991,0,0.000249551778976597,0,0,0,0,0,0.000242038263766506,0
"37",0.00143972720535251,0.000178654698350313,0.00162705204001313,0,0,0,0,0.000334553318062517,0,0,0,0,0,0,0.00607890457660476,0.000202898368820234,0,0,0.00053075517762861,0.000883270379126811,0,0,0.00088547383753211,0.00117666919867663,0,0,0,0,0.00041616337403475,0,0,0,0.00098408685682799,0.00597864349490067,0.000131855317660735,0,0.000583005274798524,0.00232020633396091,0,0.000306768827044943,0.00598721124521377,0,0,0,0,0,0,0.00335042793932454,0.000122035914366048,0.00147513939071549,0.00283919244071504,0.000127085708687073,0,0,0.000729105578866751,0,0.000890801853413192,0,0.000170589528742097,0,0.00245063411266965,9.38096473686754e-05,0.000635845017833662,0.000571509410782984,9.68134977360323e-05,0.00100143365487424,0,0,0,0.00109949412074242,0.00413411911931063,0.00167050828504898,0.00148952618033104,9.57841045491256e-05,0,0.00105412988251935,0.00433928294403984,9.26494110132251e-05,5.07190037340557e-05,0.000705761551355621,0.00141214102515956,0.000461471491593254,0.000842743591431569,0.000967961514452551,0.000427788560935166,0.00183363031464671,0,0.00268389566075525,0.000251424757496193,0.00189514286288397,0,0,0,0.00249703375524163,0,0.000167606726536718,0,0,0,0,0,0,0.00316981112047872,0,0,0,0,0,0,0,0,0.00220716972157823,0,0,0,0,0,0,0.000505094531270018,0.000244930013937352,0.000318857084157874,0.000424787004302314,0,0,0,0,0,0,0,0,0.000799807162154451,0
"38",0.00818114363513508,0.00514277764329825,0.00393482530179771,0.00379003351605433,0.00383964602293858,0.00517282795186494,0.00416518057615722,0.00214849124123335,0.00395637580376365,0.00354796796826656,0.00562597389933595,0.00318517874348709,0.00141649656459513,0.00294286689683865,0.00192679856299722,0.00468775008424195,0.00475071619127488,0.00271588349825105,0.0151610402637798,0.00314857728930329,0.000687724628543242,0,0.00485962462468102,0.00170664714382201,0.00231274314062308,0.000723848869752264,0.00013672334816458,0,0.00875305525062036,0.000712004928530733,0.00032856342173181,0.00441695783405733,0.00385214629561978,0.00536148542247406,0,0.000316871279072376,0.000781849828884488,0.008547653816378,0.00799696174453644,0.00742973193052958,0.000954382975287337,0.0025863802585671,0.0053826663704699,0.00185749608285003,0.0018766203488471,0.000456362981439776,0.00223561245354195,0.000588696679254526,0.00319421830391473,0.0033296454345672,0.00422385995387425,0.00209526003719503,0.0030472693023406,0,0.0017587051370798,0.00282971876871438,0.00137860185435143,0.00412805073069586,0.00160939715348229,0,0.00584931663912856,0.00328626217592793,0.00652354453256613,0.00637711756567616,0.00961931193110061,0.00676211322891473,0.00941390231498056,0.00666872410643223,0.00624595125093985,0.0041154122812991,0.00763082892034386,0.000903766596343052,0.00448693779994657,0.00683849787029079,0.0038346745412065,0.00626122064955473,0.0010962949927285,0.00300042424898416,0.00362329939070549,0.00389124657781704,0.0042849800839819,0.00272173489390856,0.00644579834749893,0.00449753229896588,0.0012012835670619,0.00332196526086088,0.000108700897629641,0.00365317372361787,0.00300179277732973,0.00402491273418156,0.00479228833885075,0.00447983050653458,0.00458025350759288,0.00238383282522696,0.00152219371293183,0.000727070592366781,0.00417456844814186,0.00555804328744545,0.00124690535652949,0.00508165215892364,0.000625504460437613,0.000606552889503754,0.000967615818340167,0.000354428041368172,0.00229203972120636,0.00238789253922227,0.00669429473141233,0.0059877720010395,0.00438489003239323,0.00117343039731375,0.000761662299744064,0.0038582027290421,0.0012599800401848,0.00317530419934746,0.000467007155351919,0.00246176051245356,0.00408128740131377,0.00685008313717474,0,0.00362386296823466,0.00568331425646642,0.00159182961456337,0.000794079112903956,0.000325610489366745,0.00538822456466429,0.00400129399905844,0.00265876149500513,0.0107013828273717,0.000842345478270494,0,0.00255200232608435,0.00040620398725805
"39",0.0049247428636747,0.00867475793857517,0.00435973010820641,0.00444085381609083,0.00238315692233979,0.00389225774085497,0.0034165297002615,0.00541306225768552,0.0155264863664821,0.0156752020892789,0.00684485183377681,0.00852249212832983,0.0195712235570931,0.0132876374873329,0.00179132001501447,0.00600998800260576,0.00766703864061942,0.00589668979158232,0.00671028084532353,0.0126943601883591,0.00693308274990989,0.00692532657562883,0.00620839409892211,0.0030474885057037,0.00473934162774029,0.00643757176439506,0.00883601059118197,0.00648223942546962,0.00771716237607521,0.00774578620796904,0.00190590427787746,0.00598614799991362,0.00879302290472189,0.00464235448489763,0.00247625206679212,0.00111211348127284,0.00545895138682029,0.0147408829877319,0.00770488056182422,0.0126840962733265,0.00731933352696481,0.00176810959521482,0.00740323532561783,0.00337381217870774,0.00607220808483178,0.00142285643327641,0.00437420337874836,0.00222054421315762,0.0211880122962938,0.00828789229436461,0.00703686424358892,0.0109479145061692,0.00815096708057301,0.00156730842339875,0.0142372988682979,0.00313327567383739,0.00856063535093507,0.0109520605434172,0.00652622183208048,0.00232544171848833,0.0112366175309555,0.0017933807799107,0.0178909243895215,0.0104405689715431,0.0135357307225945,0.0142554856641983,0.00827179415245777,0.00978013595521563,0.0185860495848909,0.0112371079723795,0.01529471777027,0.00422919425808632,0.0122700844684617,0.0103536310808186,0.0156164107929411,0.00122682647213652,0.00678180738141046,0.0015459570729286,0.0105313299759763,0.0117903730221327,0.00760023038125919,0.00945981548593451,0.00579323429124869,0.0122161145983588,0.0050507326191352,0.00729571895397358,0.00163209700268678,0.00876207585479365,0.0114996173574969,0.00732067044590982,0.00957624206472823,0.00779292084837096,0.00670132998339299,0.00985456958037077,0.00663145448802433,0.00437388150495792,0.00628779511967041,0.00925674427381611,0.0136578099233918,0.0120476943685397,0.00474941391570049,0.00548353112616664,0.00786271999960744,0.00100516198799258,0.0146850302278156,0.00748014190271721,0.00489295827303342,0.000522214655300366,0.00785617787907902,0.00181234516654376,0.00401858988012951,0.0134932946699783,0.00898641185817831,0.00767414852797379,0.015019289740116,0.0015110123280713,0.0126710421200877,0.00144500339398757,0.000581705906245568,0.00400893030373079,0.0109296645416375,0.00307444780156487,0.00616602730272672,0.00600007548746263,0.0107704411027734,0.00616991233482302,0.00515713829731413,0.0054568585945329,0.00134306890244073,0.00401192735703637,0.0166426778757194,0.00446255898141637
"40",0.00120784697541193,0.00132574258308816,0.000438389760807347,0.002191955421337,0.000648783327204166,0.000530759519259531,0.000670796775728614,0.000610383272699195,0.00160485030569578,0.00176865485695312,0.000927697032186221,0.00166375265364829,0.00224730205289343,0.00144450047268809,0,0.000487998808758857,0.00283847198924302,0.000398245272163806,0.00102308905087408,0.000735605719176399,0.00107643467115389,0.000516659392298558,0.000412285971118047,0.000305967941284519,0.00100266186929457,0.000446247646713714,0.00118030015480752,0.000727493373162147,0.00130894459421865,0.00338276346127005,0.000898353498824333,0,0.00123095772409732,0.00217637843411143,0.000423064897955529,0.000486657661095677,0.00115200057344446,0.00105856166137185,0.00581706370758983,0.000600441095793188,0.0007197405163424,0,0.000320889238002224,0,0.00178439335586622,0.000415816602789795,0.000375344409534271,0.000399583696949544,0.00182620769014799,0,0.000730780172982772,0.000780993960569238,0.00141429659369626,0.000293132229379979,0.00139909685324918,0.000593555485892416,0.000970504131086231,0.000963989623861378,0.000714345886310194,0.000474091496587304,0.00146700817245817,0.000399222861359836,0,0.000884692444951129,0.00133412639616073,0.000678085761663499,0.000637225280104976,0.00165684579913113,0.000306621884546273,0.000952717374894304,0.00148795942822091,0,0.00142399767622402,0.00131859529123805,0.00239298721473192,0.00202953667954652,0.00442307663550921,0.00121318723472664,0.000513199377643853,0.000397067009930064,0.000767246240994575,0.000313509467198773,0.000451475228213535,0.000229568882004581,0.00120726108599799,0.000293539223025427,0.000653111374232734,0.00328215742443415,0.000678156210563171,0.0010543596083357,0.0011373504201819,0.00134719645981462,0.000648380834631663,0.00106126844671733,0.00063508399560963,0.000210156918539516,0.000569771456060781,0.00207557179052013,0.00088915508229669,0.000589185942678357,0.00022158532862186,0.0021371380012179,0.000316041194142371,0,0.000339687145985703,0.000915160068725441,0.000450036300010906,0,0.000340585286964242,0,0,0.00100923560962427,0.000201503847758079,0.00119846904098405,0,0,0.000638977894230456,0,0.0016485285663313,0.000159055702983016,0.000982617075466881,0.000462147116287322,0,0,0.00289185705568363,0.000863141308975916,0,0.00126728774836391,0,0.00135916482511294,0.000790682490522876,0
"41",0.000790810832340501,0.00105989732836096,0.000968513443665785,0.000517189001535847,0.000465772817344201,0.00144448127604771,0.000790506624799451,0.00207002814464596,0.00207103717750287,0.00141752054260736,0.00118897119107117,0.00139979750637364,0.000673281934253605,0.00133981007950002,0.000374360243130813,0.000245252894578702,0.00187104041183515,0.000594500972067835,0.000413675879445656,0.00133134342167449,0.00041137775375666,6.51825703243911e-05,0.00108030843965608,0.00074458642616955,0.00125788053743162,0.000315730174045928,7.79694226773571e-05,6.68026544243821e-05,0.000811349382395599,0,0,0.000196953078439519,0.000907362889414602,0,0,0,0,0,0,0.00133268968124484,0.00025917583801039,0,0.00108730071462936,0.000244488693567836,0,0,0,0,0.00138541355534878,0,0,0.000837515278953739,0.000562466084968799,0,0.00117548639092922,0.000619891519241698,0.00068961532232145,0.00128433015252672,0.00142976905332672,0,0.000562218378040335,0.000208492491307099,0.000903818586903913,0.000613813124503995,0.000195548379809831,0.000472949122637012,0.000441148013125443,0.00241757166319563,0.000387038832591391,0.000447789420405378,0.00146011990325113,0,0.00124603120933116,0.00177217151830645,0.00117457735293649,0.000250523241290153,0,0.00022042250611255,0.000823558207077865,0.000896780330351725,0.000368999250353459,0.000916404625115312,0.000100294645100181,0.00141024734426994,0.000501290976011286,0.00149849308150761,0,0.000588325989145032,0.000506935097587684,0.000722653936995272,0.0013671857353176,0.000804127047047739,0.000492692008591636,0.000897987150760939,0.000289106110799553,0.000199716249498976,0.00061957384160505,0.00171100953382647,0.000403474756840758,0.000365384677174595,0.000215495671820871,0.000206835695601052,0.000991278423985443,0,0.00294688282419709,0.00105567578865737,0.00023356474289002,0,0.000523124888115036,0.000256777720508646,0.000261259776405549,0.000433986744170185,0.000196645733564094,0.00156930076564438,0.00178948564581211,0,0.000894094756402756,0,0,0.000145416380453296,0.00198409372904882,0,0.000361320482861996,0,0.00126326328942524,0.000876260526875895,0.000314898626699597,0.000341558333212565,0.00018710718896846,0,0.000296834006486509,0.000605935685550555
"42",0.0137178855905798,0.0119950595402133,0.0190717865215496,0.0115509463979133,0.0129200623793407,0.0232993466113155,0.0109481369374756,0.0254204392352428,0.0593444429699608,0.0351858449580672,0.038190759074339,0.0365501433330335,0.0249519011366396,0.0445838270167883,0.00480060233356083,0.0245784564626072,0.0614644486367907,0.00941178654530585,0.0519456696205892,0.0293199800345797,0.0156800468503994,0.0128113254119518,0.0242830492547204,0.0240091235016137,0.0342309531065998,0.0123248229416771,0.00645476166242863,0.00940275415856365,0.0174730525919329,0.00642725596553067,0.0124818146543648,0.0127638384157363,0.0327320297842743,0.0146025782209783,0.0115137877242204,0.0156582867470764,0.0196257269244795,0.0223314512111474,0.0337428814072246,0.0412373467595662,0.0113851195871718,0.00372394412285815,0.0221382360461941,0.00777188429248002,0.00710692245142756,0.00190417813469835,0.0055893991148335,0.00703260117892584,0.0274361325417893,0.00863576094794055,0.0186868947011684,0.02402388789912,0.0272800233804318,0.000519958842164424,0.0352051857591852,0.0213194760264904,0.0244365727427164,0.0284832370187635,0.0244069459107285,0.0064100102944247,0.020811607376903,0.0111630609338064,0.0562243988073954,0.0293807745502316,0.0365068346343442,0.0289995722820006,0.0451940125197858,0.0816040834686318,0.0351528565660622,0.0474331052890498,0.0553582616530449,0.0296950243616826,0.0373954743038954,0.0594312540489701,0.0393258292681961,0.0195818499780254,0.0112850924250226,0.00236107666237018,0.0166952829120311,0.037700789125401,0.0188836217584397,0.0321638903422967,0.0195768237125177,0.070995379404479,0.00664432099114861,0.0315320992253319,0.00499620870116519,0.0336242423376563,0.0269576423040037,0.024436753603695,0.0334893136881231,0.0288571732838052,0.0241280531905678,0.0303937551029861,0.0197002092256819,0.00743122251769938,0.0203851503598846,0.0435589175577354,0.0243664149496872,0.0268974207521239,0.0180558689019817,0.0183269179895993,0.00995850171185056,0.000822884233022467,0.0230042272335086,0.0195855788789285,0.00860964655492119,0.00443644950095942,0.0195217567105608,0.00409110638546747,0.0140798176428371,0.0331140242882697,0.00718218886415191,0.0345854545511421,0.0186663718823579,0.00286686877544221,0.0274009830020387,0.00698396723008599,0.0107657477408283,0.00623843290325524,0.0135003905616141,0.008874342415845,0.0198929106069234,0.00618732580900907,0.0372039651874836,0.032885063292206,0.015410184109341,0.038360536207927,0.00346884321176248,0.00542282778887068,0.0201618869797557,0.00870365519104168
"43",0.000696545736023387,0.00020951956773791,0.000133993192977175,0.00011998578555654,0,0,0,0.00016286651205589,0,0,0,0,0,0,0,0,0,0,0.000215417558232458,0.000379669726412345,8.82089400227915e-05,0,7.27452402480555e-05,0.000134058192301148,0.000483554639879218,0.000263283361158907,0,0.000288451744283449,0.000262917987788669,0,0,0,0,0,0,0.000701785471682974,0.000142209672777728,0,0,0,0.000403724406160367,0,0,0,0,0,0,0,0,0,0.000266942993119957,0,0,0,0.000258037403356539,0.000431974625307643,0.000193603128498657,0,9.46438956121873e-05,0,0.000146026102626805,9.06105487790035e-05,0,0.000160644743281761,0,0,0,0,0,0,0,0,0,0.00030291212900884,0,0.00042734687677108,0,0,0,9.12101720186264e-05,0.000361197545541181,0,0,0.000115734253905157,0,0.000108292872351893,0,0.000791466491862029,0.000351810138833812,0.000381458521906865,0.000121141950768376,0,0,0.000465378948928543,0,0,0,0,0,0,0,0,0.000221598964936336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
