"","160524_SM_A8GT9_17","160618_SM_A47RW_38","160618_SM_A77V5_63","160622_SM_7LLEE_121","160624_SM_7DN4P_142","160825_SM_7I1HW_216","160825_SM_7I21P_220","160829_SM_76CCD_221","160829_SM_9ZE92_260","160831_SM_9HL6A_274","160909_SM_61N7X_343","160909_SM_63ZAL_344","160909_SM_689VN_335","160909_SM_6AXJS_330","160909_SM_9HYY2_282","160909_SM_9U279_298","160911_SM_61NJD_346","160911_SM_65GXO_340","160912_SM_5QVZJ_354","160914_SM_5ZNHU_329","160914_SM_6ZT44_382","160915_SM_61U3X_352","160915_SM_9ZJIM_292","160916_SM_62ART_337","160916_SM_689O9_342","160916_SM_6KUDE_363","160916_SM_71T49_392","160916_SM_71T4H_391","160919_SM_6J3OJ_351","160920_SM_6XRKK_454","160921_SM_6ZEWI_414","160921_SM_7ED8Q_459","160921_SM_7GCI5_446","160923_SM_6WVAO_405","160923_SM_6XTTJ_427","160923_SM_71T47_393","160923_SM_7B7LL_404","160925_SM_7FK6O_412","160928_SM_7BCZJ_397","160930_SM_6SSN7_440","160930_SM_71T3Q_395","161004_SM_9W3AR_549","161011_SM_5QVZH_531","161011_SM_9KOQA_562","161012_SM_7CP8G_523","161012_SM_7I21H_613","161017_SM_69UN3_535","161017_SM_7LSOC_583","20190107_06_S08F_env","20190107_08_T05F_env","20190107_12_S06F_env","20190107_14_S04F_env","20190107_20_T08F_env","20190111_30_T03F_env","20190111_32_S05F_env","20190111_34_S11F_env","20190111_36_T01F_env","20190111_40_S03F_env","20190114_56_S02F_env","20190114_58_T02F_env","20190114_62_T07F_env","20190117_70_T04F_env","20190117_72_S09F_env","20190117_74_T06F_env","20190117_80_S07F_env","20190117_86_S10F_env","Seq85784","Seq85785","Seq85789","Seq86293","Seq86296","Seq86298","Seq86299","Seq86304","Seq86305","Seq86307","Seq86315","Seq86317","H1","H2","H3","H4","H5","H6","H7","H8","P02_C","P03_C","P04_C","P05_C","P06a_C","P07a_C","P08_C","P10_C","P13_C","P14_C","P15_C","P16_C","P17_C","P18a_CD","P19_CD","P20_CD","P21_CD","P22_CD","P23_CD","P24_CD","P25_CD","P26_CD","P27_CD","P28_CD_IBS","P30_UCr","P31_UCr","P32_Ucr","P33_Ucr","P34_UCr","P35_UCa","P37_UCa","P38_UCa","P39_UCa","P40_UCa","P41_UCa","P42_UCa","UC1","UC11","UC15","UC2","UC23F","UC4","UC5","UC6","UC8","UC9"
"300",0.000141938497900841,0,0,0.000258362510018691,0,0,0.000292331432752976,0.000296034075924446,0.000525554142376529,0,0,0,0.000166876263764771,0,0,0,0.00013569695799116,0.000205174154744316,0,0,0.000263417270223041,0.001127515883501,0.00481619478381031,0.000250139806300255,0,0,0.000406562569333714,0,0.00087923390312799,0,0,9.26941417881869e-05,0.000349581848995747,0,0.00014136472358603,0.000553238032371654,0,8.85328500961281e-05,0.00176980513337297,0,0,0,0,0,0,0.000159988467104724,0.000330345420080657,0,0.000621189351284917,0,0.000133906765352708,0.000703075786986015,0.000782013103308156,0,0.000218962745783004,0.000142273350849979,0.000619704675066153,0.000286384882818733,0.000546941554818003,6.15402525022013e-05,0.000112979829738405,0,0.00101227977691754,0,0.000991779664250966,6.59776849826469e-05,0.0014363484209381,0.000814301523946386,0.00021867022692972,0.000104890818061896,7.08006007753548e-05,0.000181777929151299,0.000424716586054076,5.489229666165e-05,0.000297420793530129,0.00141579709785995,0.000111298614015117,0,0.000201079603873722,0.000741119259445645,0.000928553043297077,0,0.000218309464579426,0.00027657545101029,0.000301769310924307,0.000167536021785309,0,0,0,0,0,0,0.000183881361631427,0,0,0,0,0,0,0,0,0,0.000914485061620959,0,0,0,0.00131034245741392,0,0.000253438975904087,0,0,0,0.000320505221246931,0,0,0,0.000368048838482726,0,0,0,0.000258436896876299,0,0.000430162371290888,0.000931599646999536,0.000530343299964102,0.000164791958862408,4.68124528372433e-05,0.000292182426328226,0.000463673131770563,9.88274595852451e-05,0.00140482210400433,0.000932331134072844
"301",0.0050371490723988,0.00051827860442392,0.00177833657506487,0.00665984604968594,0.00149305846502238,0.00837587378169312,0.0075019916232273,0.00407738289732803,0,0.0121557365456277,0.00107200751077117,0.000471059220741612,0.00114257107416385,0,0.00915669084542958,0.00370163910104365,0.00219367752943642,0.000327192521496812,0.00140554632923361,0.00763019969810033,0,0.0232688234065418,0.00173342045833305,0.0063157370346787,0.00509238895138671,0.00221529740505202,0.00449807066292428,0.000739172521663426,0.0029313666048109,0.00229214291543656,0.0152427651237266,0.000353118277733911,0.0147129580867834,0.00245861742175608,0.00175885507082653,0.00507393542500117,0,0.000882179182320723,0.0110487347214078,0.00164266673612716,0.000182816064395039,0.0026595865964402,0.00502759866255399,0.00736372297035952,0.000304719240257591,0.00100672088303257,0.0119526686159591,0.00512618802500461,0.00117370992704418,0,0.00142194064656385,0.0257567905557771,0,0,0.00702372208582505,0.0091531298479155,6.96204205140408e-05,0.00427341075714992,0.0108316539995058,0,6.43142999835718e-05,0.000972210156575632,0.00551567365728344,6.26756778414001e-05,0.0177138987543093,0.00340667253555086,0.000348212488173185,0.000443033090608019,0.0139509050071896,0.00135684591229248,0.000208228510772966,0.000647919028954741,0.00138081318503811,0.000468014811124973,0.0003694534002565,0.00522918377731865,0.000314906884942254,0.00110696015175757,0,0.000336370884304142,0.000728544419613894,0,9.09806577870565e-05,0,0,0.000281490943521966,8.96075553597397e-05,0.000410074344153458,0,0,0,0,0,0.000231794592756266,0,0.000445145423226641,0.000324520424092693,0,0,0.00198868167666018,0.0110954712819226,0.00139580114763632,0.0141984112512752,0.00114762056819456,0.0195668823523446,0.00770635060026708,0.00331787064731936,0,0.000289148921987108,0.000316527031292841,0.00817723105986302,0.0258563028276487,0.00403733455840147,0.021861370522208,0.000517231326656599,0.0188721310414678,0.012045604948017,0.0532364491140963,0.0140783177216481,0.0230399603400378,0.0330235594995151,0.00519243549006203,0.00315279771298106,0.0338626934629078,0.000281374905024215,0.0219459193350172,0.0123083162136183,0.000794017889976071,0.00697375765596793,0.0125692292081614,0.0140688154401929,0.00145324010684047
"302",0.000361268521558793,0.000244720526224167,0,0.000178819381312061,0,6.00315710145363e-05,0,0.000177073601888545,0.000177912905657847,0.000809800707824177,0.000248266359135076,0.000373028210812397,0.000185778576393071,0.000241474616423043,0,0.00048538314868015,0.000340476777516258,0.000238971826218368,0.000557604088760319,0.000263871476171509,0.000412343749073766,0.00110068741399998,0.00315865077470494,0.000192795992919104,0.00037639153829643,0.000169045136054671,0.000151105536535693,0.000160979090234585,0.000282197904836318,0,0.000660690711717184,0.000111506613375712,0.000999973857152685,0.000430565668697076,0.00015455134899574,0.0002184152212505,0,0.000105416223937478,0.00154646122041542,7.47864771068795e-05,0,8.45535738150981e-05,0,0.000692221425595872,0.00158543816320513,0.000374145539270886,0.00135576706246851,0,0,0,0.000349913118712878,0.0011066350349413,4.52796024835328e-05,0,0.000637799967209798,0.00087917403719582,4.67042219826861e-05,5.54854095216002e-05,0.00134474344788918,0,0,4.0147993305808e-05,0.00230485956798017,0,0.00168989873190362,5.40633795074654e-05,0.000408384283328836,0.000363017102670818,0.000134571424276252,0.000172293537903552,3.28091323286256e-05,0,0.000698190142850061,5.42213467514963e-05,4.17481539404588e-05,0.00315527948190088,9.30580001669074e-05,0.000245824414645008,0.000375767883446316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000486483007836679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000924887584988664,0,0.00050951597540308,0,0.000455597621664291,0.000453052359305696,0.000446568869206907,0,0,0,0.00417017822787024,0,0.000497010398902157,7.18223285143428e-05,0,0.000269689172816178,0,0.000107591891885963,0
"306",0,0.000141144257421274,0,4.85062254148073e-05,0,5.67179289561228e-05,0,0.000881536351577708,0.000212345794149186,0,0,0.000229833328045283,0,0,8.82949675354071e-05,0,0,0,0,0,0,0.000254040435076749,0.0013630227656438,7.39077097799466e-05,0,0,0.000114872825502537,0,0,0,0.000235036939226037,0.000146603852105703,0.000472136865515961,0,0,0,0,0.000267084949591133,0.000591277210036798,0,0.000100247841452616,7.42170791026117e-05,0.00011295037589868,0,0.000362133489337843,0.000426085694741181,0.000262018190871416,0,0.000126159373479785,0,0.000369411741259782,0,0,0,0,0,0,0.000549913884570573,0,0,0,0,0.000190915102460459,0.00010321170778416,0,0.000113991071963311,0.00045845491467744,0,0.000347988343871524,7.53118193484277e-05,0.000101996791119181,0.000107856544731764,0.000250355078165482,0.000133046473756396,3.82195678455145e-05,0.000802263099443296,9.3518769905874e-05,0,0.00152530922442626,9.38077488734027e-05,0,0.000109386317335251,0,0.000112748706700472,0.000130790062277879,0.000218857904292822,0,0,0,0,0,0,0,0,0.000204119487415365,0,0,0,0,0,0.00029561333535244,0,0,0,0,0,0,0,0,0,0,0.000314089182123224,0,0,0,0,0,0,0,0,0,0,0.000367433082212781,0,0,0,8.38368624964415e-05,0.000334917635479473,0.000207702812639883,0.000171934230922691,0.000235104334380867,0.000529600314626644
"307",0.000129294492444742,0,0,0,0,5.83424977323686e-05,0,0,0,0,0,0.000269408399987252,0,0,0,0,0,0,0.000185270302598556,0.000305392465117236,0,0.000636061984361924,0.000240418909588416,7.76655597229392e-05,0,0,0,0,0,9.63289126503454e-05,0.000278925266835578,0,0.000600325194146702,0.000123743374788454,0,0.000172697778543763,0,0,0.000206659266133719,0,0,0,0,0.000434969221715469,0.000733688903557982,0,0.00111730038775424,0,0,0,3.36644118368717e-05,0.000283756049300447,0,0,4.14882616127809e-05,0.000350506742209483,0,0,0.000322097722915724,0,0,0,0.00089423496266739,0,0.000330584093635267,0,0.000505902879989575,0.00126152293244141,0.000268854509361663,6.54069002950112e-05,0.000112754913199447,0.000158688701342109,0.000596023583374091,0.000204777871118241,6.23302602774184e-05,0.000617681864038811,8.26596268467314e-05,0.000583400362355487,0.00119590759639814,9.48282712590723e-05,0.00057903684107407,0,0,0.000652148556480239,0,0,0,0.000325298199890193,0.000665552137471864,0.000338259551239295,0.000821961637126662,0.000334469879880032,0.00058810818309807,0.00219465060960017,0.000365490125855881,0.000750587300071917,0.000241478606400555,0.000412661021518352,0.000226641265284561,0.000176473415256914,0,0.000106360756441745,0,0.000164631273817927,0.000411573188998201,0,0.000400100328227003,0.000163312501142458,0,0,0,0,0.000129389671955241,0,0,0,0,0.000425935805007739,0,0.000164556328223833,0,0,0,0.00118863028072723,0.00012209968798375,0.00015963582145615,0.000132041497466092,0,0,0,0.000122929378032074,0
"309",0.000889982081507282,0.000414927371009859,0.000440891913865587,0.00761134543357538,0.00100346424982411,0.0022146899641228,0,0.000403535256631571,0.000428041245778379,0.0020147438415711,0,0.000805346256898397,0.000438065114208188,0.000261828909376852,0.000875723573988648,0.000474804226775859,0,0,0.000539571293796734,0.00484715922756639,0.00106870117831789,0.0226501634628265,0.000908849784045404,0.000824508865030332,0.00038321474594989,0.000192227295671238,0.00401910948270726,0.000183921200324692,0.000290223072889178,0,0.00607056379328028,0.000280674690483889,0.00943862760871145,0.000944768143089556,0.000783655863535579,0.000237932710795818,0.000132371953673046,0.000870246800954118,0.000607561400775009,0,0,0.000962887170919652,0.00118398843930586,0.000630189343466513,0,0.00223690220372049,0.018021275302569,0.00302807953125293,0.000351304992160835,0.000145822953428835,0.000267392594586691,0.0109847306740503,0.000138922915782367,0.00013450605241062,0.00636951047542875,0.00806633664353901,8.42327110410531e-05,0.000102503817062058,0.0114661475352227,0.000187838667968983,7.84572230606565e-05,0.000219467649482848,0.00899600552772245,7.68770042507773e-05,0.015239191608952,0.000512360355740562,0.000278387215390912,0.00498435969197588,0.000481913976215561,0.00151897245755009,0.000276231788236823,0.00010541495738351,0.0013151326254547,6.2597080951693e-05,6.39172491447869e-05,0.0072876683810345,0.000178166873093856,0.000187813872245489,0.000387624832791932,0.000161867210984227,4.14655260023342e-05,0,0,4.22138480000179e-05,0.000147112651397061,0.000467962794073745,0,9.96716061539281e-05,0,0,0,0,0,8.973558771714e-05,7.10209932805654e-05,9.11940357814972e-05,0,0,0,0,0,0,0.00327474513220274,0.000356271600294254,0.0134665033743758,0.00158915211901442,0.000531482028981964,0,0,0,0.00255925835733524,0.0134455795403429,0.000421488840279025,0.0142420503959836,0.000109527954990037,0.00705652963289252,0.00479392982853977,0.0108341008909182,0.003651390991555,0.00984920826316964,0.00552190960129749,0.00106629589606463,0.000263939628345671,0.0253356484473149,0,0.00477181944611637,0.00928580509435366,0,0.000660044615218325,0.00246487484943668,0.00318296322127591,0.00101080604222326
"310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000585467756540028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256652023318682,0,0,0,0.000213920683255334,0.000662562754391093,0,0,0.000131178378705144,0.000543703945019074,0,0,0.000557250682214951,0,0,0,0.000240889832843706,0,0.00103746568234439,0,3.93046272420086e-05,0.00018017218227025,0.00195507245296785,0.000256599780508358,4.70986242853297e-05,3.15178042255497e-05,0.000260064874768768,0.000168190073007523,0,0.00155164095622877,9.59277066309394e-05,0,0,0,0,0,0,0,0,0,0,0.000159989691967516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226830707551294,0,0.000182387384917476,0.000340475345766626,0,0,0,0.000312328151764462,0
"311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63627580233526e-05,0,0.000126756299770841,0,0,0.000101709426990172,8.29453017194455e-05,0,0,7.85256315569324e-05,0,0,0,0,0,0,0,8.39782593846135e-05,0.000263027426358178,0,0.000133012820751359,0,0,0,0.000216913402886581,0,0,0,0,0,0.00030979000445929,0.00015329804605364,0.000105112022529144,0,0,0,8.98633390593584e-05,9.80037136539918e-05,8.16261293920674e-05,0,0.000139199619479368,9.49029446526805e-05,8.53320597757607e-05,8.50868469264202e-05,0.00017262249090172,0,0,0,0.000674077820060509,0,0.000100835724149127,8.37084258061306e-05,0.000108387534355136,0,0,0,0,0,0,0,0,4.62553064559746e-05,0,0.000187674409222132,0.000195838474029811,0,0,0,0,0,0,0,0,0.000444844596965693,0,0,0,0,0,0,0,0.000124846440911903,0,0,0,0,0,0,0,0.00014442789290754,0,0,0,0,0,0.000112614719271989,0.000128869410637482,0,0,0,0,0,0,0,0.000140623267576382,0,0,0.000131479638176248,0,7.68706175139601e-05,0,0,0,0,0,0,0,0
"313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201971673303363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188184543497917,0,0,0,0,0.000115707785074787,0,0,0,0,0,0,0,0,0,0,8.61025672303793e-05,0,3.53263091785624e-05,9.711475252575e-05,0.000149015093396013,0,0,0.000278007124894239,0,0,0,0.000524754184892489,0,8.83122352671431e-05,7.2847105935788e-05,0,0,0,0.00010864566574143,0,0,0,0,0,0.000138465021170605,0,0,0,0,0,0,0,0,9.09858911793736e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103202652553842,0,0,0,0,0,0,0,0,0.0001336454088916,0,0,0,0,0.000364530252955489,0,0,0.000261160286801647,0,0,9.60831935541752e-05,0,0,0,0.000168257650328049,0,0,0,0,0
"314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170412389388871,0,0,0,0,0,0,0,0,8.15256379183579e-05,0,0,0.00016275346566162,0,0,0,0.000436649168155197,0,0,0,0,0,0,5.72835141899244e-05,0,0,6.88318499087409e-05,0,0,0.000422051794283873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254287032559732,0,0,0,0,0,0,0.000161738481922368,0,0,0,0,0,0,0,0
"315",9.45281709787862e-05,0.000841120531118392,0,0.0006440210919879,0.000331790456538791,0,0.000503024894679952,0.00128615207882167,0.000590841245462682,0,0.000249636938272325,0,0,0,0.000128925570163815,0.000215919786992865,0.000463741791278719,0,0,0.00013756537043552,0.000211544269393634,0.00335310197561003,0.0135747210635064,0.00119106360008886,0.00034422269906474,0.000360402391670937,0,0.000182916562366213,0,0.000134110841043944,0.00113382350529493,0.000213276516902441,0.00356932015667814,0.000322340388675292,0,0.000226880147242908,0,0.000109217988436001,0.00686012048989737,0,0.000535437929185835,0,0,0,0.00164243922760461,0.000944487694821174,0.00356583725122448,0,0.000375385268687717,0,9.02836597874122e-05,0.000740046619705263,0.0005856328621536,0,0.00035255716665889,0.00174471406317726,0.000627206344819231,0.00097694419202451,0.00217184895638799,7.56753340822587e-05,0.000209894027274454,3.80793203278539e-05,0.00597706415219883,0,0.00156735346168006,0,0.00267941445494763,0.000850614178071491,0.000143264775373492,0.000136918730905999,5.43613778517002e-05,0.000207954365632604,0.00138020866649645,0.000309167877017987,0.000215760637036078,0.00177775500096076,0.00030642814828922,0.00078038561098645,0,0.00126166554769299,0.000974389978703174,0,0.000225981219321217,0.000384584843600171,4.99738838948501e-05,0.00213251378083382,0,0,0,0,0.000181841132363494,0,0.000146178796820677,0,0,0,0,0,0,0,0,0,0.00690810613967057,0.000190374341900427,0,0.00106127039599205,0.00142638866231904,0.000174216289677468,0,0,0,0.000689578763698964,0,0,0,0.00167229992787638,0.000364571942865973,0.000658682079078777,0,0.00118242482957817,0.00490087578864209,0.00164970554385153,0.00107080496129973,0.00382829382973089,0.00127170266436229,0.00085361066219216,9.18216520144076e-05,0.000394690123391862,0.00106087434063717,0.000108575588907198,0.00234718080630099,0.000256675127254161
"317",0.000750807796232532,0.000307706523026358,0.00129453455274444,0.000225129670223,0.000803767925760882,0.000978453322893846,0.00274570075393106,0,0.00170352771710637,0.00131750325010178,0.00192151219675396,0.0014396023176111,0.0029579668672283,0.00248889409095483,0.00124359560441036,0.000507330470795569,0.00143518060080839,0.00175424376600968,0.00143018431844961,0.00154581021032651,0.000628610624233122,0.000695213596529747,0.00132779137443693,6.41228825507081e-05,0.00187592010160515,0.000981688734636234,0.000587266811815316,0.00115410903928003,0,0.00157031598849407,0.000319287166592076,0.000447044862317071,0.000129058499115349,0.00148011611800004,0.00170056813034742,0.00199782293970174,0.00153995789420752,0.000906404427504399,0.000953000746684914,0.00187628745126489,0.00191368850282771,0.00132614117501246,0,0,0.00188201569688682,0.00136134221201861,8.2805146706503e-05,0.00102525664247617,0,0,0,0.000819491206933482,0,0,0,0,0,0,0,0,0.000615886977366254,0,0,0,0,0,0,0,0.000208013695096656,0.00141298952757245,0.00141405039356091,0.00154231996042484,0.00101159701797433,0.000762631320721309,0.000431354386662778,0.00222749597724267,0.000191914439893382,0,0.00117723906732173,0.000813384541866944,0.000524473504172181,0.000408254897069327,0.00237639897122287,0.000402552888490049,0.000754138589928689,0.00111075456505368,0.000982890358935616,0.0018266466216181,0.000973529097659411,0.00344055500299035,0.000970092588027671,0.000113577222612308,0.00135311820284344,0.00071888810737361,0.00171656009224758,0.00219683301625475,0.00255788550650065,0.00102116328352445,0.00194422498966288,0.00211218138411784,0,0.00535864251907965,0.000419288922992937,0.000536080978215018,0.00130337307839398,0,0.000359942757613584,0.00142750124008483,0.00106320653864377,0.000774028160004963,0.00374884480315843,0,0.00124160263544676,0.00174804075804515,0.000456866229257707,0.000229679613447504,0,0,0.000351636030022091,0,0.00100616827506597,0.00188342154525584,0.000919933275010087,0,0.00110412665704369,0.00183764963938545,0.00124079222308732,0.00120366163985037,0,0,0,0.00304410108181157
"318",0,0.000672259356398762,0.000291683986452429,0.00101493007796161,0.000329229923754704,8.42882859186688e-05,0,0,0.000457762033561882,0.000308556029129066,0,0.000945110492216026,0.000562391745416427,0.000247102443702051,0,0,0,0,0,0.000375263179040981,0.000691500542277866,0,0.000602043870353366,0.00108930189343904,0.000653647012745136,0,0.000612918728311929,0,0,0.000133609233756428,0.000502332506089388,0.000217416000090824,0.000404425703643791,0,0,0.000626830549396026,0.000307775504337558,0.000843026798346457,0.000971850950133062,0.000190727827108072,0.000278214807967329,0.000110011464689862,0,0,0.000192760925105403,0.000282195785347451,0.000849957240166388,0,0.000243439929274197,0.000359557193295566,0.000431565693636067,0.000298512502008593,0.000337242856467824,0.000427117463135326,0.000398045260848317,0.0003329593136546,0.000168847579386422,0.000216840256519051,0.000406557961231224,0.000483310169229122,0.000675565876394098,0.00110234686590883,0,0.00022387721176379,0,0.000891457616636137,0.000351784988340315,0,0.000327894416973805,0.000590688989872126,0.000338398044385986,0.00012704198564165,0.000567230019362908,0.000648611931781317,0,0.000462538923908244,9.92305411266625e-05,0,0.000299779468764465,0.000320366637606812,0.000247706121609191,0.000421261984597927,0.00117330949148583,0.000419863624944924,0.000416373207127003,0.000337016116089976,0.000600099480760636,0.0010194390259584,0.000412118677153722,0.000934822908863069,0.000392347519443051,0.000884742552038947,0.000395813081683965,0.00109150222856637,0.000438576099640371,0.000485866590157344,0.00041847824310265,0.000154892171628819,0.000687701608989175,0,0,0,0,0,0,0,0,0.000186020203815318,0.00144196537246486,0.000473427477367784,0,0,0.000166156093216066,0.000197768384754312,0,0,0,0,0,0,0.000126072355946086,0,0.000268410311949438,0,0.000693194027194244,0.000366044814450823,0.000439138902689731,0.000414315245062269,0.000506398766052508,0,0,0.00117046412400376
"320",6.03124734089638e-05,0.000270232663597483,0.00013342436077571,0.000246337757023902,0.000982305859354306,0,0,0,0.000108441356739005,0.000412272971692873,0,0.00111635581830598,0,0,0.000164027881035543,0,0,0,0.000469771277634289,0.000256226118285342,0.00054892049231453,0.000129953719017797,0.000211248066812299,0.000522928359910963,0.000231461133398631,0.000242502687055187,0.000639427539249677,0,0,0,0.000577263259776655,0.000350016926313826,0.000277882247745596,0.000113425474928313,0,0.000581299664369127,0.00013983762890619,0.000723873236192303,0.000177812114155189,0.000304376626249684,0.00036596619398526,0,0,0,0.00048475488948243,6.69329044524085e-05,0.000434161639677824,0.000559663377110882,0.000157429540139769,0.000427018448224613,0.000563956866997693,9.24476742490042e-05,0.0002671308921229,0.000326933772200673,0.000199217286245481,8.65927967780907e-05,0.000287654726350161,0.000141734564430645,0.000348225592144283,0.000396747454412735,0.000393256496469001,0.000665609855694336,0,0.000126098975082783,0,0.000650943420275061,0.000483682049178737,0,0,0.000154981221310441,6.7244091951724e-05,0,0,0,0,0,0.000425381620517197,0,0,0.000269359402522669,0,0,0.000188581261478909,0,0.000387587546123482,0.000460407891852039,0,0,0,0,0,0.000130210759059173,0,0.000616576572629696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021345173465186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140658186058653,0,0.000388512055487616,0.00012857722211789,0,0,0.00119317882919956,0,0,0
